Selling Price,Transmission,Mileage,Fuel,Road Tax,Efficiency (mpg),Engine Size ,Age of Car
17500,Manual,18256,Diesel,145,38.2,2,1
19200,Manual,40206,Diesel,125,56.5,2,3
10600,Manual,32868,Petrol,145,65.7,1,2
9500,Manual,14909,Petrol,145,47.1,1.4,4
9400,Manual,13488,Diesel,0,74.3,1.5,4
11186,Manual,31701,Petrol,145,65.7,1,2
19500,Manual,15,Diesel,145,65.7,2,1
19500,Manual,23,Diesel,145,65.7,2,1
9750,Manual,39028,Diesel,30,64.2,1.5,3
9000,Manual,23326,Petrol,0,65.7,1,5
9500,Manual,28530,Petrol,20,62.8,1,4
11250,Manual,17073,Petrol,145,58.9,1,1
14750,Manual,12648,Petrol,145,58.9,1,1
14500,Manual,7431,Petrol,145,54.3,1,2
11600,Manual,1630,Petrol,150,60.1,1,2
17700,Manual,23105,Diesel,150,56.5,2,3
13000,Manual,15405,Petrol,150,65.7,1,2
17000,Manual,11116,Petrol,145,58.9,1,1
21000,Automatic,8897,Petrol,150,29.1,1.5,1
9600,Manual,40608,Diesel,150,53.3,2,6
15750,Manual,21878,Diesel,145,54.3,2,3
19750,Semi-Auto,35000,Diesel,150,47.9,2,3
7290,Manual,59989,Petrol,145,47.9,1.6,6
17500,Manual,3341,Petrol,145,60.1,1,1
17000,Automatic,7262,Diesel,145,54.3,1.5,1
9750,Manual,39236,Petrol,20,60.1,1,4
8800,Manual,28324,Petrol,0,65.7,1,5
9000,Semi-Auto,47354,Petrol,160,44.8,1.6,5
11000,Manual,14661,Petrol,160,44.1,1.6,3
10000,Manual,38386,Diesel,0,78.5,1.5,3
10500,Manual,17903,Petrol,125,53.3,1,3
8500,Manual,3548,Petrol,145,57.7,1.2,2
10500,Manual,8234,Petrol,145,64.2,1.1,2
7200,Manual,37073,Petrol,30,54.3,1.2,6
6800,Manual,43612,Petrol,30,54.3,1.2,6
9500,Manual,13667,Petrol,150,54.3,1.2,3
16000,Manual,12690,Diesel,150,54.3,1.5,2
6400,Manual,29708,Petrol,0,65.7,1,7
18499,Manual,19860,Petrol,145,41.5,2,3
29499,Semi-Auto,8998,Diesel,145,51.4,2,1
7299,Manual,50405,Petrol,0,65.7,1,5
5999,Manual,27703,Petrol,30,57.7,1.2,4
11299,Manual,22760,Petrol,145,65.7,1,2
8999,Manual,49200,Petrol,125,52.3,1,3
7499,Manual,33034,Petrol,0,65.7,1,5
16299,Manual,1500,Petrol,145,53.3,1,0
18999,Manual,1900,Petrol,145,60.1,1,0
12250,Manual,11350,Petrol,145,58.9,1,2
20000,Manual,15,Diesel,145,65.7,2,0
20000,Manual,16,Diesel,145,65.7,2,0
20000,Manual,7,Diesel,145,65.7,2,0
8750,Manual,25702,Petrol,0,65.7,1,6
19500,Manual,53,Diesel,145,65.7,2,1
19500,Manual,32,Diesel,145,65.7,2,1
9250,Manual,59578,Petrol,145,62.8,1,3
9000,Manual,56369,Diesel,0,74.3,1.5,5
20000,Manual,8714,Diesel,145,54.3,1.5,1
21000,Manual,1712,Diesel,145,54.3,1.5,2
16995,Manual,16250,Petrol,145,60.1,1,2
15295,Manual,7196,Petrol,145,58.9,1,1
9995,Manual,5804,Petrol,0,65.7,1,4
23495,Manual,9000,Petrol,145,34.5,2.3,1
13695,Manual,15930,Petrol,145,57.7,1,2
11295,Manual,15612,Petrol,145,60.1,1,3
14695,Manual,10996,Petrol,145,54.3,1,2
14295,Manual,17310,Petrol,145,54.3,1,2
10295,Manual,17659,Petrol,0,65.7,1,4
9695,Manual,35483,Petrol,20,60.1,1,3
10995,Manual,14789,Diesel,30,64.2,1.5,3
9895,Semi-Auto,29985,Petrol,160,44.8,1.5,4
10995,Semi-Auto,27328,Petrol,125,51.4,1,3
10495,Manual,20682,Diesel,145,54.3,1.6,5
8995,Manual,6314,Petrol,145,47.9,1.2,2
9000,Manual,21167,Petrol,150,64.2,1.1,3
8500,Manual,8995,Petrol,150,57.7,1.2,3
11250,Manual,8832,Petrol,160,44.1,1.6,3
12500,Manual,4507,Petrol,145,65.7,1,2
21000,Manual,52,Diesel,145,62.8,2,0
12895,Manual,20830,Petrol,145,57.7,1,2
18495,Manual,16437,Petrol,145,41.5,2,2
7695,Manual,27136,Petrol,125,54.3,1.2,4
14995,Manual,8201,Petrol,150,58.9,1,2
15795,Manual,17219,Diesel,150,60.1,2,2
10495,Manual,34610,Petrol,145,47.9,1.6,4
14995,Manual,40136,Diesel,145,54.3,2,4
15795,Manual,8288,Petrol,145,58.9,1,1
14295,Manual,13880,Petrol,145,55.4,1,2
19499,Manual,9000,Diesel,145,74.3,1.5,1
10799,Manual,10800,Petrol,145,65.7,1,2
14499,Manual,6300,Petrol,145,55.4,1,2
15499,Automatic,3300,Petrol,145,48.7,1,1
15699,Manual,6000,Petrol,145,58.9,1,1
13999,Manual,13700,Petrol,145,58.9,1,2
15250,Automatic,16300,Petrol,145,54.3,1,2
15499,Manual,11000,Petrol,145,60.1,1,2
12499,Manual,2650,Petrol,145,61.4,1,2
10995,Semi-Auto,9520,Diesel,20,64.2,1.5,3
15695,Manual,11326,Petrol,145,58.9,1,2
12995,Manual,36708,Diesel,145,64.2,2,3
12495,Manual,17672,Petrol,145,65.7,1,2
14795,Manual,7006,Petrol,145,55.4,1,2
11295,Manual,9708,Petrol,145,65.7,1,2
9995,Manual,30091,Diesel,145,74.3,1.5,3
10495,Manual,29620,Diesel,145,74.3,1.5,3
23995,Manual,10550,Diesel,145,56.5,2,1
17995,Manual,3250,Petrol,145,60.1,1,1
10295,Manual,25061,Petrol,145,65.7,1,3
26995,Automatic,8633,Diesel,145,47.9,2,2
11495,Manual,19583,Petrol,145,65.7,1,2
7995,Manual,17697,Petrol,30,57.7,1.2,3
11495,Manual,26059,Petrol,30,55.4,1,3
14495,Manual,5100,Petrol,145,54.3,1,2
8995,Manual,11345,Petrol,145,65.7,1,3
10795,Manual,13535,Petrol,145,65.7,1,2
11295,Manual,13435,Petrol,145,60.1,1,2
14495,Manual,18406,Diesel,145,80.7,1.5,2
15995,Automatic,11905,Petrol,160,44.8,1.5,3
10295,Manual,33946,Petrol,145,60.1,1,2
21600,Automatic,2492,Petrol,145,29.4,1.5,1
19500,Manual,19562,Diesel,150,54.3,2,2
5991,Manual,52117,Petrol,30,56.5,1,7
8292,Manual,65480,Petrol,125,52.3,1,3
6990,Manual,35000,Petrol,0,65.7,1,6
6295,Manual,46797,Diesel,0,85.6,1.6,7
7995,Manual,51217,Diesel,0,74.3,1.5,4
15625,Semi-Auto,6797,Petrol,150,45.6,1,1
17500,Manual,7775,Petrol,150,40.3,1.5,1
16500,Manual,3052,Petrol,150,51.4,1,1
10000,Manual,24951,Diesel,150,74.3,1.5,3
7000,Manual,42300,Petrol,0,65.7,1,4
13900,Manual,11805,Petrol,150,55.4,1,1
9600,Manual,22167,Petrol,150,65.7,1,2
20000,Semi-Auto,22327,Diesel,150,54.3,2,2
11500,Manual,11000,Petrol,150,65.7,1,2
12000,Manual,12201,Petrol,150,56.5,1,1
31995,Automatic,8772,Diesel,145,37.2,2,1
10295,Manual,16457,Petrol,145,55.4,1.1,1
25995,Manual,9897,Diesel,145,30.1,2,1
7795,Manual,30641,Petrol,0,65.7,1,7
14495,Manual,6221,Petrol,145,54.3,1,2
13495,Manual,5338,Petrol,145,58.9,1,1
14995,Manual,9139,Petrol,145,58.9,1,1
9495,Manual,22439,Petrol,20,60.1,1,5
12495,Manual,11319,Petrol,145,55.4,1,3
16495,Manual,30004,Diesel,145,60.1,2,2
12995,Manual,12499,Petrol,145,64.2,1.1,3
9495,Manual,19511,Petrol,125,53.3,1,4
7995,Manual,55946,Diesel,30,64.2,1.5,3
15800,Manual,38571,Diesel,150,67.3,2,3
15500,Manual,2462,Petrol,150,58.9,1,0
15750,Manual,36980,Petrol,150,41.5,2,3
15800,Manual,37500,Diesel,150,56.5,2,3
10000,Manual,42602,Diesel,125,60.1,2,5
6498,Manual,30774,Petrol,30,54.3,1.2,5
5998,Manual,41035,Petrol,20,58.9,1,7
9000,Manual,10225,Petrol,125,53.3,1,6
12000,Semi-Auto,13756,Petrol,145,51.4,1,3
20000,Manual,36000,Diesel,145,44.8,2,3
6799,Manual,33000,Diesel,20,70.6,1.6,6
8995,Manual,8761,Petrol,150,54.3,1.2,3
10565,Manual,6008,Diesel,20,68.9,1.5,3
10300,Manual,27871,Diesel,145,74.3,1.5,3
8900,Manual,13928,Petrol,0,65.7,1,4
12250,Manual,46929,Diesel,30,64.2,1.5,3
12800,Manual,24470,Diesel,150,54.3,2,4
7200,Manual,31691,Petrol,0,65.7,1,5
6500,Manual,41193,Petrol,125,54.3,1.2,4
10995,Manual,24006,Diesel,0,74.3,1.5,3
23995,Manual,3268,Petrol,145,39.2,1.5,1
11495,Manual,14850,Petrol,145,65.7,1,2
16995,Manual,1958,Petrol,145,55.4,1,1
8595,Manual,17072,Petrol,145,65.7,1,3
8900,Manual,44876,Diesel,0,74.3,1.5,4
11750,Manual,19371,Petrol,150,60.1,1,2
14900,Manual,10971,Petrol,150,55.4,1,1
18250,Manual,39536,Diesel,125,56.5,2,3
14500,Manual,10603,Petrol,150,55.4,1,1
17600,Semi-Auto,2014,Petrol,145,45.6,1,1
9000,Manual,23804,Petrol,145,65.7,1,3
9995,Manual,28021,Petrol,0,65.7,1,4
10795,Manual,18086,Petrol,145,65.7,1,2
11995,Manual,5111,Petrol,30,55.4,1,3
11495,Manual,10738,Petrol,145,61.4,1,2
14500,Manual,18771,Diesel,150,74.3,1.5,2
10995,Manual,22511,Petrol,145,60.1,1,3
8295,Manual,59451,Diesel,0,74.3,1.5,5
11495,Manual,10806,Petrol,145,65.7,1,2
11495,Manual,38517,Diesel,145,74.3,1.5,3
16795,Manual,20385,Diesel,145,67.3,2,3
13900,Manual,39237,Diesel,125,60.1,2,3
26000,Semi-Auto,3350,Diesel,145,42.2,2,1
10900,Automatic,33467,Petrol,145,46.3,1.5,4
11995,Manual,15984,Petrol,145,60.1,1,2
8495,Manual,25177,Petrol,0,65.7,1,6
7995,Manual,23050,Petrol,0,65.7,1,5
13295,Manual,7359,Petrol,145,57.7,1,2
17995,Manual,21443,Petrol,145,41.5,2,2
10295,Manual,29992,Petrol,30,55.4,1,4
11750,Manual,12200,Petrol,20,60.1,1,3
7984,Manual,13996,Petrol,125,54.3,1.2,5
9994,Manual,1599,Petrol,20,62.8,1,4
8997,Manual,26150,Petrol,0,65.7,1,5
6495,Manual,58110,Diesel,20,67.3,1.6,7
22000,Manual,578,Petrol,145,50.4,1,1
13900,Manual,16071,Petrol,145,57.7,1,2
10500,Manual,21002,Petrol,0,65.7,1,3
12500,Manual,12900,Petrol,145,61.4,1,2
19000,Manual,15,Diesel,145,65.7,2,1
15500,Manual,17210,Petrol,145,60.1,1,2
12200,Manual,12202,Petrol,145,65.7,1,2
15000,Manual,9868,Petrol,145,53.3,1,1
8000,Manual,26323,Petrol,0,65.7,1,5
9500,Manual,10109,Petrol,150,64.2,1.1,3
32000,Automatic,10,Others,140,201.8,2.5,0
12700,Manual,8572,Diesel,145,58.9,1.5,1
7100,Manual,18681,Petrol,30,57.7,1.2,3
11000,Manual,20816,Diesel,145,88.3,1.5,2
9300,Manual,14282,Diesel,30,64.2,1.5,4
8440,Manual,53530,Diesel,0,74.3,1.5,4
16107,Automatic,2750,Petrol,150,51.4,1,1
11200,Manual,18600,Petrol,145,56.5,1,2
9640,Manual,24920,Diesel,0,74.3,1.5,4
10390,Manual,34240,Petrol,145,56.5,1,2
8295,Manual,12647,Petrol,0,65.7,1,5
10995,Manual,27889,Petrol,20,60.1,1,3
11990,Manual,47729,Petrol,235,39.2,2,7
11995,Manual,21026,Diesel,30,64.2,1.5,4
11995,Manual,21026,Diesel,30,64.2,1.5,4
10900,Manual,17637,Petrol,145,64.2,1.1,2
16800,Manual,12750,Diesel,145,74.3,1.5,1
14500,Manual,10790,Petrol,145,58.9,1,1
16700,Manual,14310,Petrol,145,60.1,1,1
11500,Manual,32023,Petrol,145,65.7,1,2
22000,Manual,50,Petrol,145,48.7,1,0
17500,Manual,20,Petrol,145,58.9,1,0
10700,Manual,7579,Petrol,145,64.2,1.1,2
18700,Manual,16952,Diesel,145,67.3,2,2
11900,Manual,26873,Petrol,145,65.7,1,2
11000,Manual,24220,Petrol,145,60.1,1,3
8262,Manual,31003,Petrol,0,65.7,1,4
10600,Manual,21300,Petrol,145,56.5,1,2
15240,Manual,13206,Diesel,150,80.7,1.5,1
13610,Manual,10490,Petrol,150,58.9,1,2
12260,Automatic,45670,Diesel,125,56.6,1.5,4
9550,Manual,73614,Diesel,150,65.7,2,3
10600,Manual,27401,Petrol,150,56.5,1,2
6500,Manual,32930,Petrol,30,54.3,1.2,6
7038,Manual,57960,Diesel,125,57.7,2,6
11000,Semi-Auto,13305,Petrol,150,57.7,1,3
9200,Manual,13462,Petrol,0,65.7,1,6
20000,Manual,6329,Petrol,150,35.3,1.5,1
12000,Manual,15011,Petrol,150,58.9,1,2
15000,Manual,5323,Petrol,150,58.9,1,1
15250,Semi-Auto,15695,Petrol,150,48.7,1,1
6500,Manual,45073,Petrol,20,58.9,1,6
20000,Manual,470,Petrol,145,51.4,1,1
20000,Manual,1085,Petrol,145,51.4,1,1
7250,Manual,36620,Petrol,0,65.7,1,5
6926,Manual,40360,Petrol,20,58.9,1,6
10657,Automatic,4930,Diesel,20,64.2,1.5,4
14980,Manual,14590,Diesel,145,60.1,2,3
8109,Manual,23980,Petrol,0,65.7,1,5
9990,Manual,40220,Petrol,145,56.5,1,2
10600,Manual,22430,Petrol,20,60.1,1,4
7100,Manual,22980,Petrol,0,65.7,1,5
10990,Manual,17980,Diesel,145,74.3,1.5,3
6722,Manual,64430,Petrol,0,65.7,1,6
19500,Manual,1059,Petrol,145,49.6,1,1
10680,Manual,22040,Diesel,145,74.3,1.5,3
11500,Manual,10980,Petrol,145,56.5,1,2
13595,Manual,6380,Petrol,145,60.1,1,2
10600,Manual,27380,Petrol,145,56.5,1,2
9700,Manual,23830,Petrol,145,65.7,1,3
9600,Semi-Auto,8690,Petrol,160,44.1,1.6,4
4340,Manual,40770,Petrol,30,57.7,1.2,6
9660,Manual,21430,Petrol,0,65.7,1,3
8800,Manual,11360,Petrol,0,65.7,1,3
10160,Manual,9440,Petrol,145,65.7,1,2
6590,Manual,57090,Diesel,20,70.6,1.6,4
6200,Manual,37960,Petrol,30,54.3,1.2,6
8620,Manual,42610,Diesel,0,74.3,1.5,4
10400,Manual,21060,Diesel,0,74.3,1.5,3
8700,Manual,40580,Diesel,0,74.3,1.5,4
11110,Manual,24480,Petrol,145,47.9,1.6,3
9390,Manual,25710,Petrol,20,62.8,1,3
8130,Manual,30610,Petrol,0,65.7,1,5
6970,Manual,54790,Diesel,0,88.3,1.5,5
16497,Semi-Auto,8420,Petrol,145,44.1,1,1
6950,Manual,20060,Petrol,125,54.3,1.2,5
11440,Semi-Auto,5890,Petrol,145,54.3,1,3
8125,Manual,46480,Petrol,20,61.4,1,4
9700,Manual,20800,Petrol,145,58.9,1,2
9700,Manual,25460,Petrol,145,58.9,1,2
10360,Manual,22620,Petrol,145,65.7,1,2
9990,Manual,26610,Petrol,145,58.9,1,2
10100,Manual,26830,Petrol,145,65.7,1,2
6191,Manual,78290,Diesel,20,67.3,1.6,7
8290,Manual,26030,Diesel,145,78.5,1.5,3
11495,Manual,16700,Petrol,145,60.1,1,3
20995,Manual,12000,Diesel,145,39.2,2,1
7595,Manual,9714,Petrol,30,57.7,1.2,3
9695,Manual,15500,Petrol,145,65.7,1,2
20995,Manual,12000,Diesel,145,39.2,2,1
6950,Manual,27760,Petrol,145,57.7,1.2,2
11000,Manual,27980,Diesel,145,74.3,1.5,3
9750,Manual,22850,Petrol,145,61.4,1,3
7300,Manual,15700,Petrol,125,54.3,1.2,4
6630,Manual,58740,Petrol,0,65.7,1,4
19500,Manual,1428,Diesel,145,54.3,1.5,1
22000,Automatic,40874,Petrol,260,35.8,2,4
12000,Semi-Auto,1786,Petrol,145,50.4,1,2
12750,Manual,14825,Diesel,125,61.4,1.5,3
11500,Manual,16302,Diesel,145,55.4,1.5,1
17500,Manual,12125,Diesel,145,54.3,1.5,2
10000,Manual,11969,Diesel,30,64.2,1.5,4
19250,Automatic,32805,Petrol,260,35.8,2,3
10500,Manual,21967,Petrol,20,60.1,1,3
13500,Semi-Auto,8863,Petrol,125,51.4,1,3
7550,Manual,45000,Diesel,0,78.5,1.5,4
11500,Manual,13340,Petrol,145,56.5,1,2
10600,Manual,23050,Petrol,145,56.5,1,2
10600,Manual,20830,Petrol,145,56.5,1,2
11200,Manual,16960,Petrol,145,56.5,1,2
12550,Manual,28230,Petrol,145,60.1,1,2
10600,Manual,22200,Petrol,145,56.5,1,2
11500,Manual,11680,Petrol,145,56.5,1,2
11500,Manual,13480,Petrol,145,56.5,1,2
8995,Manual,6000,Petrol,145,47.9,1.2,2
8730,Manual,18041,Petrol,145,54.3,1.2,3
7490,Manual,16826,Petrol,125,54.3,1.2,4
13300,Manual,7871,Petrol,145,57.7,1,2
20495,Manual,30478,Diesel,145,56.5,2,3
10495,Semi-Auto,18230,Diesel,20,67.3,1.5,5
9995,Manual,14500,Petrol,0,65.7,1,5
8995,Manual,37000,Diesel,0,74.3,1.5,4
15995,Manual,4000,Petrol,145,55.4,1,1
13995,Manual,30000,Diesel,150,60.1,2,3
11100,Manual,19841,Petrol,145,60.1,1,2
22495,Manual,31250,Diesel,240,44.1,2,4
19995,Semi-Auto,24458,Diesel,145,54.3,2,3
7500,Manual,37946,Diesel,20,68.9,1.5,5
15999,Automatic,11560,Petrol,145,38.2,1.5,3
5995,Manual,66936,Diesel,30,62.8,1.6,7
9280,Semi-Auto,12500,Petrol,125,51.4,1,4
13500,Semi-Auto,49835,Diesel,150,54.3,2,2
14995,Manual,15,Petrol,150,58.9,1,1
14995,Manual,19721,Petrol,145,60.1,1,1
10600,Manual,21090,Petrol,145,56.5,1,2
10695,Manual,10000,Petrol,145,65.7,1,2
7495,Manual,25750,Petrol,20,60.1,1,6
10995,Manual,9000,Petrol,145,65.7,1,2
8995,Manual,30000,Petrol,0,65.7,1,4
11295,Manual,15000,Petrol,145,65.7,1,2
18995,Manual,16250,Petrol,145,35.3,1.5,1
21495,Manual,13000,Diesel,145,56.5,2,1
19495,Manual,10500,Diesel,145,38.2,2,1
16495,Automatic,3200,Petrol,145,45.6,1,1
18995,Manual,1800,Petrol,145,60.1,1,1
8995,Manual,32000,Petrol,145,65.7,1,3
8995,Manual,7501,Diesel,0,78.5,1.5,3
9690,Manual,9763,Diesel,20,68.9,1.5,4
8990,Manual,34000,Petrol,125,52.3,1,3
8990,Manual,5590,Petrol,145,54.3,1.2,3
5975,Manual,22230,Petrol,30,54.3,1.2,7
7150,Manual,44670,Petrol,20,60.1,1,5
11500,Manual,13870,Petrol,145,56.5,1,2
7930,Manual,25259,Petrol,0,65.7,1,6
19395,Semi-Auto,39000,Diesel,160,48.7,2,3
18695,Manual,12000,Petrol,145,39.2,1.5,1
9995,Manual,24750,Petrol,145,65.7,1,3
5195,Manual,60903,Petrol,30,55.4,1,7
14595,Manual,3902,Petrol,145,58.9,1,1
9495,Manual,6999,Petrol,145,65.7,1,3
14495,Manual,8750,Petrol,145,54.3,1,2
5495,Manual,41000,Petrol,30,54.3,1.2,5
7750,Manual,19705,Petrol,125,54.3,1.2,3
12995,Manual,3238,Petrol,145,58.9,1,1
19500,Manual,22,Diesel,145,65.7,2,1
19500,Manual,21,Diesel,145,65.7,2,1
12900,Semi-Auto,33399,Petrol,145,54.3,1,2
19900,Manual,4205,Petrol,145,39.2,1.5,2
14500,Manual,10012,Petrol,145,54.3,1,2
20500,Manual,7305,Petrol,145,41.5,2,2
17900,Manual,20096,Petrol,200,41.5,2,4
20700,Manual,11337,Petrol,145,35.3,1.5,1
12500,Manual,33820,Diesel,145,74.3,1.5,3
19500,Automatic,1555,Diesel,145,64.2,2,1
10995,Manual,13659,Petrol,150,65.7,1,2
10895,Manual,16322,Petrol,150,60.1,1,2
14485,Manual,16326,Petrol,150,54.3,1,2
10795,Manual,27107,Petrol,145,65.7,1,2
17995,Manual,14569,Petrol,145,60.1,1,1
6895,Manual,42433,Petrol,30,54.3,1.2,5
10295,Manual,22608,Diesel,0,78.5,1.5,3
11495,Manual,17468,Petrol,145,60.1,1,2
13265,Manual,19550,Petrol,145,57.7,1,2
8695,Manual,7379,Petrol,145,47.9,1.2,2
9750,Manual,16804,Petrol,0,65.7,1,4
19595,Manual,14294,Petrol,145,39.2,1.5,1
6995,Manual,31472,Petrol,30,57.7,1,7
7200,Manual,11010,Petrol,0,65.7,1,7
9790,Manual,9420,Petrol,0,65.7,1,4
10790,Manual,15882,Diesel,0,78.5,1.5,4
8568,Manual,24490,Petrol,20,62.8,1,4
11500,Manual,12930,Petrol,145,56.5,1,2
11420,Manual,20673,Diesel,145,58.9,1.5,2
9627,Manual,25940,Petrol,145,56.5,1,2
10270,Manual,18653,Diesel,0,74.3,1.5,5
7400,Manual,24000,Petrol,145,54.3,1.2,3
8250,Manual,25300,Petrol,0,65.7,1,4
11995,Manual,11981,Petrol,150,65.7,1,2
22795,Semi-Auto,12815,Diesel,150,48.7,2,2
12295,Manual,17139,Petrol,150,57.7,1,2
7495,Manual,56329,Diesel,0,74.3,1.5,5
11795,Manual,8015,Petrol,150,56.5,1,2
8295,Manual,35119,Petrol,0,65.7,1,3
13995,Manual,13520,Petrol,150,57.7,1,2
8895,Manual,29984,Petrol,20,61.4,1,3
10795,Semi-Auto,11735,Petrol,0,57.7,1,4
9500,Manual,12154,Petrol,0,65.7,1,3
17000,Semi-Auto,8122,Petrol,145,44.1,1,2
17950,Manual,28280,Petrol,145,43.5,1.5,3
14500,Manual,9000,Petrol,145,54.3,1,2
16900,Manual,32155,Diesel,145,60.1,2,2
12000,Manual,28672,Petrol,20,60.1,1,3
13500,Semi-Auto,16856,Petrol,145,51.4,1,3
19500,Manual,9342,Petrol,145,41.5,2,3
16107,Automatic,2750,Petrol,145,51.4,1,1
9263,Manual,37131,Petrol,150,65.7,1,3
15140,Manual,14581,Diesel,150,80.7,1.5,1
8700,Manual,45450,Diesel,0,74.3,1.5,3
9060,Manual,17193,Diesel,0,78.5,1.5,4
18990,Manual,20540,Diesel,145,56.5,2,3
8225,Manual,28850,Petrol,0,65.7,1,4
6600,Manual,41900,Petrol,0,65.7,1,7
7995,Manual,31563,Petrol,0,65.7,1,5
14995,Manual,6623,Petrol,145,60.1,1,1
21000,Manual,6008,Petrol,145,35.3,1.5,1
17900,Semi-Auto,2565,Petrol,145,45.6,1,1
10000,Manual,16097,Petrol,145,65.7,1,3
10650,Manual,18556,Petrol,145,65.7,1,3
9500,Manual,34740,Petrol,0,65.7,1,3
15995,Manual,10219,Petrol,145,55.4,1,1
16495,Manual,7045,Petrol,145,60.1,1,1
15500,Manual,4287,Petrol,145,53.3,1,2
14500,Automatic,28377,Petrol,145,44.8,1.5,3
7500,Manual,45162,Petrol,125,54.3,1.2,3
17990,Manual,10318,Petrol,145,60.1,1,1
12500,Manual,4798,Petrol,145,65.7,1,3
7200,Manual,20190,Petrol,30,57.7,1.2,3
11817,Semi-Auto,12582,Petrol,125,51.4,1,3
13589,Manual,4446,Petrol,145,62.8,1,2
21500,Manual,5071,Diesel,145,39.2,2,1
11728,Manual,9340,Diesel,0,74.3,1.5,3
10328,Semi-Auto,25650,Diesel,125,58.9,2,4
38000,Semi-Auto,1780,Petrol,145,22.1,5,1
16000,Manual,8483,Diesel,145,60.1,2,2
17200,Manual,3608,Petrol,150,60.1,1,1
23551,Manual,3500,Diesel,150,37.7,2,1
9500,Manual,11708,Petrol,30,57.7,1,3
10500,Manual,16072,Diesel,20,68.9,1.5,4
24500,Manual,384,Petrol,145,49.6,1,0
14700,Manual,9185,Diesel,145,60.1,2,3
7500,Manual,14272,Petrol,145,57.7,1.2,3
17000,Manual,45386,Diesel,160,48.7,2,3
8600,Manual,42727,Petrol,125,52.3,1,3
15750,Manual,5155,Diesel,145,80.7,1.5,1
18500,Manual,1956,Diesel,145,38.2,2,1
12500,Manual,6288,Diesel,145,58.9,1.5,1
18800,Manual,5087,Petrol,150,41.5,2,2
10766,Manual,1458,Petrol,150,55.4,1.1,1
12550,Manual,3327,Petrol,150,56.5,1,1
15000,Manual,6090,Petrol,150,60.1,1,1
21200,Manual,10,Petrol,150,50.4,1,1
10900,Manual,4110,Petrol,0,65.7,1,4
17900,Semi-Auto,2565,Petrol,145,45.6,1,1
12500,Manual,9131,Petrol,145,58.9,1,2
13500,Manual,12929,Petrol,145,51.4,1.5,2
11900,Manual,21791,Petrol,145,60.1,1,3
9000,Manual,18903,Petrol,0,65.7,1,4
12900,Manual,14806,Petrol,145,62.8,1,2
19900,Automatic,942,Petrol,145,51.4,1,1
11250,Manual,8500,Petrol,145,65.7,1,2
12450,Manual,17600,Petrol,145,61.4,1,2
7995,Manual,3569,Petrol,145,57.7,1.2,2
7511,Manual,21751,Petrol,125,54.3,1.2,4
9495,Manual,13886,Diesel,20,67.3,1.6,5
16958,Manual,24399,Petrol,145,41.5,2,3
16230,Manual,4924,Petrol,145,60.1,1,1
9916,Manual,10868,Petrol,0,65.7,1,3
14300,Manual,6240,Petrol,145,55.4,1,1
19900,Manual,33584,Diesel,125,56.5,2,4
18600,Manual,4343,Petrol,145,34.4,1.5,1
8000,Manual,45375,Diesel,0,78.5,1.5,4
15991,Manual,10924,Petrol,145,39.2,1.5,2
10291,Manual,22437,Petrol,0,65.7,1,3
8000,Manual,11521,Petrol,125,54.3,1.2,4
9491,Manual,32614,Diesel,20,68.9,1.5,3
13500,Manual,11286,Petrol,30,54.3,1,3
9900,Manual,33766,Petrol,30,56.5,1,3
18990,Manual,16496,Petrol,145,51.4,1.5,1
12900,Manual,7050,Petrol,145,53.3,1,2
8900,Manual,13029,Petrol,0,65.7,1,3
11000,Manual,14321,Petrol,0,65.7,1,3
9900,Manual,29626,Petrol,145,65.7,1,2
13900,Manual,12892,Diesel,145,74.3,1.5,2
9500,Manual,14628,Petrol,145,65.7,1,3
20900,Manual,12307,Petrol,145,41.5,2,2
17448,Manual,3260,Petrol,145,51.4,1,1
8600,Manual,16682,Petrol,0,65.7,1,5
10300,Manual,7635,Petrol,0,65.7,1,3
15500,Manual,8580,Petrol,145,58.9,1,1
18992,Manual,1300,Diesel,145,38.2,2,1
9775,Manual,14392,Petrol,145,64.2,1.1,2
10848,Manual,15000,Petrol,145,65.7,1,3
16250,Manual,20708,Diesel,145,54.3,2,3
10900,Manual,18180,Petrol,145,65.7,1,2
13700,Manual,16079,Petrol,145,61.4,1,2
10800,Manual,21287,Petrol,145,65.7,1,2
13500,Manual,5159,Petrol,145,62.8,1,2
12200,Manual,18868,Petrol,125,52.3,1,3
13500,Manual,11000,Petrol,145,57.7,1,2
13000,Semi-Auto,6000,Petrol,145,54.3,1,2
23700,Manual,5345,Diesel,145,37.7,2,1
20500,Manual,3000,Petrol,145,40.3,1.5,1
17900,Manual,6690,Petrol,145,51.4,1.5,1
17300,Manual,3332,Petrol,145,60.1,1,1
18800,Manual,5828,Petrol,145,60.1,1,1
18000,Semi-Auto,7276,Diesel,145,58.9,1.5,2
14700,Manual,4811,Petrol,145,48.7,1,2
11250,Manual,41147,Diesel,30,64.2,1.5,3
15200,Manual,6603,Petrol,150,58.9,1,1
12900,Manual,16165,Petrol,145,57.7,1,2
9000,Manual,33115,Diesel,20,68.9,1.5,3
17315,Manual,21013,Petrol,160,43.5,1.5,4
19000,Manual,3849,Petrol,145,51.4,1.5,1
10500,Manual,22742,Diesel,20,68.9,1.5,3
17000,Manual,12100,Diesel,145,54.3,1.5,2
23500,Automatic,2444,Petrol,145,29.1,1.5,1
